ID,Start Node,Stop Node,Label,Diameter (mm),Notes,Length (Scaled) (m),Slope (Calculated) (m/km),Section Type,Manning's n,Flow (m³/h),Velocity (m/s),Capacity (Full Flow) (m³/h),Flow / Capacity (Design) (%),Depth/Rise (%),Is Active?,Population (System Sanitary) (Capita)
15617,MH3266,MH3219,נתוני_קווי_ביוב_אופקים-1728,160,,32.87,10.952,Circle,0.013,(N/A),(N/A),68,(N/A),(N/A),True,(N/A)
15618,MH679,MH680,נתוני_קווי_ביוב_אופקים-4614,6,,32.87,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15619,MH5496,MH5481,נתוני_קווי_ביוב_אופקים-3268,30,,32.88,5.262,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
15620,MH2380,MH2411,נתוני_קווי_ביוב_אופקים-8190,200,,32.89,-8.513,Circle,0.013,(N/A),(N/A),109,(N/A),(N/A),True,(N/A)
15621,MH795,MH797,נתוני_קווי_ביוב_אופקים-4803,8,,32.92,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15623,MH3560,MH3534,נתוני_קווי_ביוב_אופקים-10262,315,,32.98,5.761,Circle,0.013,(N/A),(N/A),301,(N/A),(N/A),True,(N/A)
15624,MH5652,MH5644,נתוני_קווי_ביוב_אופקים-9195,200,,32.98,10.006,Circle,0.013,(N/A),(N/A),118,(N/A),(N/A),True,(N/A)
15625,MH3157,MH3142,נתוני_קווי_ביוב_אופקים-1852,160,,32.98,4.245,Circle,0.013,(N/A),(N/A),42,(N/A),(N/A),True,(N/A)
15626,MH4344,MH4318,נתוני_קווי_ביוב_אופקים-10600,250,,32.99,5.457,Circle,0.013,(N/A),(N/A),158,(N/A),(N/A),True,(N/A)
15627,MH4178,MH4155,נתוני_קווי_ביוב_אופקים-4001,30,,33.0,4.243,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15628,MH5399,MH5480,נתוני_קווי_ביוב_אופקים-933,200,,33.0,-26.061,Circle,0.013,(N/A),(N/A),191,(N/A),(N/A),True,(N/A)
15629,MH5504,MH5562,נתוני_קווי_ביוב_אופקים-9693,200,,33.01,-26.962,Circle,0.013,(N/A),(N/A),194,(N/A),(N/A),True,(N/A)
15630,MH3562,MH3593,נתוני_קווי_ביוב_אופקים-10528,280,,33.02,-7.875,Circle,0.013,(N/A),(N/A),257,(N/A),(N/A),True,(N/A)
15631,MH5219,MH5179,נתוני_קווי_ביוב_אופקים-7524,200,,33.04,8.173,Circle,0.013,(N/A),(N/A),107,(N/A),(N/A),True,(N/A)
15632,MH5653,MH5648,נתוני_קווי_ביוב_אופקים-9114,200,,33.04,6.961,Circle,0.013,(N/A),(N/A),99,(N/A),(N/A),True,(N/A)
15633,MH266,MH267,נתוני_קווי_ביוב_אופקים-3095,0,,33.06,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15634,MH2911,MH2843,נתוני_קווי_ביוב_אופקים-2308,160,,33.06,26.923,Circle,0.013,(N/A),(N/A),107,(N/A),(N/A),True,(N/A)
15635,MH2400,MH2340,נתוני_קווי_ביוב_אופקים-2974,160,,33.06,14.52,Circle,0.013,(N/A),(N/A),78,(N/A),(N/A),True,(N/A)
15636,MH5139,MH5076,נתוני_קווי_ביוב_אופקים-7539,200,,33.06,12.705,Circle,0.013,(N/A),(N/A),133,(N/A),(N/A),True,(N/A)
15637,MH4677,MH4601,נתוני_קווי_ביוב_אופקים-7776,200,,33.07,13.003,Circle,0.013,(N/A),(N/A),135,(N/A),(N/A),True,(N/A)
15638,MH5178,MH4991,נתוני_קווי_ביוב_אופקים-4012,20,,33.07,36.046,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15639,MH5272,MH5205,נתוני_קווי_ביוב_אופקים-1034,200,,33.07,13.303,Circle,0.013,(N/A),(N/A),136,(N/A),(N/A),True,(N/A)
15640,MH231,MH232,נתוני_קווי_ביוב_אופקים-102,160,,33.08,0.0,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
15641,MH3969,MH4135,נתוני_קווי_ביוב_אופקים-7706,160,,33.14,-27.459,Circle,0.013,(N/A),(N/A),108,(N/A),(N/A),True,(N/A)
15642,MH4507,MH4465,נתוני_קווי_ביוב_אופקים-9704,250,,33.14,9.051,Circle,0.013,(N/A),(N/A),204,(N/A),(N/A),True,(N/A)
15643,MH4391,MH4261,נתוני_קווי_ביוב_אופקים-636,200,,33.15,22.623,Circle,0.013,(N/A),(N/A),178,(N/A),(N/A),True,(N/A)
15644,MH4985,MH5049,נתוני_קווי_ביוב_אופקים-10864,200,,33.16,-10.556,Circle,0.013,(N/A),(N/A),121,(N/A),(N/A),True,(N/A)
15645,MH2033,MH2025,נתוני_קווי_ביוב_אופקים-4197,20,,33.17,2.804,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15646,MH4506,MH4362,נתוני_קווי_ביוב_אופקים-3999,16,,33.18,34.209,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15647,MH1047,MH1102,נתוני_קווי_ביוב_אופקים-5495,0,,33.18,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15648,MH4703,MH4646,נתוני_קווי_ביוב_אופקים-7388,200,,33.18,9.643,Circle,0.013,(N/A),(N/A),116,(N/A),(N/A),True,(N/A)
15649,MH1387,MH1386,נתוני_קווי_ביוב_אופקים-5656,8,,33.19,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15650,MH450,MH443,נתוני_קווי_ביוב_אופקים-5675,0,,33.2,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15651,MH1936,MH1895,נתוני_קווי_ביוב_אופקים-3265,16,,33.21,9.877,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15652,MH1646,MH1645,נתוני_קווי_ביוב_אופקים-2665,18,,33.21,2.108,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15653,MH2797,MH2761,נתוני_קווי_ביוב_אופקים-2127,8,,33.22,12.643,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15654,MH3478,MH3427,נתוני_קווי_ביוב_אופקים-3913,20,,33.23,12.25,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15656,MH2522,MH2471,נתוני_קווי_ביוב_אופקים-8300,200,,33.26,10.824,Circle,0.013,(N/A),(N/A),123,(N/A),(N/A),True,(N/A)
15657,MH2967,MH2938,נתוני_קווי_ביוב_אופקים-1172,160,,33.26,11.424,Circle,0.013,(N/A),(N/A),70,(N/A),(N/A),True,(N/A)
15658,MH973,MH972,נתוני_קווי_ביוב_אופקים-7854,0,,33.27,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15659,MH3205,MH3140,נתוני_קווי_ביוב_אופקים-1911,200,,33.28,15.626,Circle,0.013,(N/A),(N/A),148,(N/A),(N/A),True,(N/A)
15660,MH3133,MH3092,נתוני_קווי_ביוב_אופקים-1356,160,,33.29,10.212,Circle,0.013,(N/A),(N/A),66,(N/A),(N/A),True,(N/A)
15661,MH1513,MH1514,נתוני_קווי_ביוב_אופקים-4300,6,,33.33,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15662,MH1578,MH1580,נתוני_קווי_ביוב_אופקים-192,0,,33.32,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15663,MH2837,MH2807,נתוני_קווי_ביוב_אופקים-8764,200,,33.33,10.802,Circle,0.013,(N/A),(N/A),123,(N/A),(N/A),True,(N/A)
15664,MH608,MH1282,נתוני_קווי_ביוב_אופקים-5112,6,,33.35,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15665,MH4279,MH4225,נתוני_קווי_ביוב_אופקים-6404,200,,33.38,9.288,Circle,0.013,(N/A),(N/A),114,(N/A),(N/A),True,(N/A)
15666,MH4743,MH4680,נתוני_קווי_ביוב_אופקים-553,200,,33.38,9.587,Circle,0.013,(N/A),(N/A),116,(N/A),(N/A),True,(N/A)
15667,MH392,MH1510,נתוני_קווי_ביוב_אופקים-4308,6,,33.38,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15670,MH1662,MH1655,נתוני_קווי_ביוב_אופקים-4174,315,,33.42,14.963,Circle,0.013,(N/A),(N/A),485,(N/A),(N/A),True,(N/A)
15671,MH3730,MH3485,נתוני_קווי_ביוב_אופקים-3901,0,,33.43,50.437,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15672,MH2690,MH2713,נתוני_קווי_ביוב_אופקים-10122,0,,33.43,-7.777,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15673,MH194,MH195,נתוני_קווי_ביוב_אופקים-97,0,,33.47,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15674,MH2533,MH1040,נתוני_קווי_ביוב_אופקים-8172,200,,33.48,3810.805,Circle,0.013,(N/A),(N/A),2305,(N/A),(N/A),True,(N/A)
15675,MH3781,MH3558,נתוני_קווי_ביוב_אופקים-3877,35,,33.49,45.837,Circle,0.013,(N/A),(N/A),2,(N/A),(N/A),True,(N/A)
15676,MH291,MH293,נתוני_קווי_ביוב_אופקים-4712,0,,33.51,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15677,MH5179,MH5133,נתוני_קווי_ביוב_אופקים-7525,200,,33.51,9.252,Circle,0.013,(N/A),(N/A),114,(N/A),(N/A),True,(N/A)
15678,MH5170,MH5119,נתוני_קווי_ביוב_אופקים-7467,200,,33.52,10.145,Circle,0.013,(N/A),(N/A),119,(N/A),(N/A),True,(N/A)
15679,MH4739,MH4546,נתוני_קווי_ביוב_אופקים-9702,250,,33.52,31.626,Circle,0.013,(N/A),(N/A),381,(N/A),(N/A),True,(N/A)
15680,MH4884,MH4708,נתוני_קווי_ביוב_אופקים-586,200,,33.52,28.936,Circle,0.013,(N/A),(N/A),201,(N/A),(N/A),True,(N/A)
15681,MH1751,MH1738,נתוני_קווי_ביוב_אופקים-2515,6,,33.52,3.878,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15682,MH2841,MH2814,נתוני_קווי_ביוב_אופקים-10128,0,,33.57,8.639,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15683,MH1176,MH3604,נתוני_קווי_ביוב_אופקים-5591,6,,33.56,-4104.272,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15684,MH3278,MH3312,נתוני_קווי_ביוב_אופקים-10219,0,,33.55,-8.346,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15685,MH3070,MH3127,נתוני_קווי_ביוב_אופקים-10186,0,,33.57,-15.488,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15686,MH2847,MH2867,נתוני_קווי_ביוב_אופקים-1109,250,,33.58,-8.338,Circle,0.013,(N/A),(N/A),195,(N/A),(N/A),True,(N/A)
15687,MH4037,MH3997,נתוני_קווי_ביוב_אופקים-10519,250,,33.6,6.25,Circle,0.013,(N/A),(N/A),169,(N/A),(N/A),True,(N/A)
15688,MH5148,MH5108,נתוני_קווי_ביוב_אופקים-7497,200,,33.6,8.332,Circle,0.013,(N/A),(N/A),108,(N/A),(N/A),True,(N/A)
15689,MH2034,MH2017,נתוני_קווי_ביוב_אופקים-2007,6,,33.61,7.14,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15690,MH2034,MH2017,נתוני_קווי_ביוב_אופקים-2014,6,,33.61,7.14,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15691,MH2034,MH2017,נתוני_קווי_ביוב_אופקים-2407,6,,33.61,7.14,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15692,MH3613,MH3585,נתוני_קווי_ביוב_אופקים-10260,315,,33.61,5.95,Circle,0.013,(N/A),(N/A),306,(N/A),(N/A),True,(N/A)
15693,MH4484,MH4447,נתוני_קווי_ביוב_אופקים-7217,200,,33.63,10.407,Circle,0.013,(N/A),(N/A),120,(N/A),(N/A),True,(N/A)
15694,MH5521,MH5439,נתוני_קווי_ביוב_אופקים-4096,16,,33.64,28.921,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15695,MH4345,MH4206,נתוני_קווי_ביוב_אופקים-8927,200,,33.65,24.668,Circle,0.013,(N/A),(N/A),185,(N/A),(N/A),True,(N/A)
15696,MH5479,MH5500,נתוני_קווי_ביוב_אופקים-9140,200,,33.66,-6.832,Circle,0.013,(N/A),(N/A),98,(N/A),(N/A),True,(N/A)
15697,MH5582,MH5529,נתוני_קווי_ביוב_אופקים-1018,200,,33.67,29.4,Circle,0.013,(N/A),(N/A),202,(N/A),(N/A),True,(N/A)
15698,MH359,MH360,נתוני_קווי_ביוב_אופקים-117,0,,33.71,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15699,MH32,MH625,נתוני_קווי_ביוב_אופקים-5802,0,,33.71,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15700,MH2891,MH2870,נתוני_קווי_ביוב_אופקים-10109,315,,33.75,6.815,Circle,0.013,(N/A),(N/A),327,(N/A),(N/A),True,(N/A)
15701,MH115,MH126,נתוני_קווי_ביוב_אופקים-7880,0,,33.75,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15703,MH1489,MH1491,נתוני_קווי_ביוב_אופקים-180,0,,33.77,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15704,MH3166,MH3034,נתוני_קווי_ביוב_אופקים-3946,0,,33.77,33.315,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15705,MH3695,MH3523,נתוני_קווי_ביוב_אופקים-3929,16,,33.78,37.594,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15706,MH2668,MH2473,נתוני_קווי_ביוב_אופקים-2025,160,,33.81,49.095,Circle,0.013,(N/A),(N/A),144,(N/A),(N/A),True,(N/A)
15708,MH3524,MH3436,נתוני_קווי_ביוב_אופקים-769,250,,33.81,18.927,Circle,0.013,(N/A),(N/A),295,(N/A),(N/A),True,(N/A)
15709,MH5582,MH5621,נתוני_קווי_ביוב_אופקים-1017,200,,33.82,-28.677,Circle,0.013,(N/A),(N/A),200,(N/A),(N/A),True,(N/A)
15710,MH3883,MH3842,נתוני_קווי_ביוב_אופקים-10244,315,,33.82,6.208,Circle,0.013,(N/A),(N/A),312,(N/A),(N/A),True,(N/A)
15711,MH3902,MH3844,נתוני_קווי_ביוב_אופקים-1050,200,,33.83,9.164,Circle,0.013,(N/A),(N/A),113,(N/A),(N/A),True,(N/A)
15712,MH723,MH543,נתוני_קווי_ביוב_אופקים-4697,12,,33.84,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15713,MH4966,MH296,נתוני_קווי_ביוב_אופקים-4045,6,,33.84,4307.783,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15714,MH2073,MH2043,נתוני_קווי_ביוב_אופקים-4199,20,,33.85,9.247,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15715,MH5318,MH5394,נתוני_קווי_ביוב_אופקים-985,200,,33.85,-19.793,Circle,0.013,(N/A),(N/A),166,(N/A),(N/A),True,(N/A)
15716,MH5185,MH5139,נתוני_קווי_ביוב_אופקים-7538,200,,33.87,9.743,Circle,0.013,(N/A),(N/A),117,(N/A),(N/A),True,(N/A)
15717,MH3918,MH3883,נתוני_קווי_ביוב_אופקים-10243,315,,33.87,5.904,Circle,0.013,(N/A),(N/A),305,(N/A),(N/A),True,(N/A)
15718,MH4824,MH4714,נתוני_קווי_ביוב_אופקים-5748,200,,33.87,18.599,Circle,0.013,(N/A),(N/A),161,(N/A),(N/A),True,(N/A)
15719,MH3313,MH3262,נתוני_קווי_ביוב_אופקים-3949,20,,33.88,13.166,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15720,MH306,MH1957,נתוני_קווי_ביוב_אופקים-3757,0,,33.88,-3611.493,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15721,MH4493,MH4539,נתוני_קווי_ביוב_אופקים-10990,250,,33.89,-7.672,Circle,0.013,(N/A),(N/A),188,(N/A),(N/A),True,(N/A)
15722,MH2312,MH2289,נתוני_קווי_ביוב_אופקים-797,250,,33.91,5.308,Circle,0.013,(N/A),(N/A),156,(N/A),(N/A),True,(N/A)
15723,MH714,MH715,נתוני_קווי_ביוב_אופקים-4988,8,,33.91,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15724,MH4999,MH4936,נתוני_קווי_ביוב_אופקים-7491,200,,33.91,9.435,Circle,0.013,(N/A),(N/A),115,(N/A),(N/A),True,(N/A)
15725,MH5119,MH5064,נתוני_קווי_ביוב_אופקים-7468,200,,33.92,11.499,Circle,0.013,(N/A),(N/A),127,(N/A),(N/A),True,(N/A)
15726,MH3733,MH3642,נתוני_קווי_ביוב_אופקים-3916,20,,33.93,17.831,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15727,MH3743,MH3679,נתוני_קווי_ביוב_אופקים-8018,200,,33.94,11.198,Circle,0.013,(N/A),(N/A),125,(N/A),(N/A),True,(N/A)
15728,MH3547,MH3478,נתוני_קווי_ביוב_אופקים-3914,20,,33.94,14.704,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15729,MH4014,MH3847,נתוני_קווי_ביוב_אופקים-3859,16,,33.95,27.039,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15730,MH4720,MH4640,נתוני_קווי_ביוב_אופקים-10950,250,,33.97,12.954,Circle,0.013,(N/A),(N/A),244,(N/A),(N/A),True,(N/A)
15731,MH1957,MH1929,נתוני_קווי_ביוב_אופקים-3794,16,,33.97,8.773,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15732,MH3034,MH2935,נתוני_קווי_ביוב_אופקים-3852,20,,33.98,34.082,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15733,MH930,MH939,נתוני_קווי_ביוב_אופקים-168,6,,33.99,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15734,MH3727,MH3769,נתוני_קווי_ביוב_אופקים-1055,200,,33.99,-9.415,Circle,0.013,(N/A),(N/A),115,(N/A),(N/A),True,(N/A)
15735,MH4030,MH4079,נתוני_קווי_ביוב_אופקים-7237,200,,33.99,-7.944,Circle,0.013,(N/A),(N/A),105,(N/A),(N/A),True,(N/A)
15736,MH4011,MH4016,נתוני_קווי_ביוב_אופקים-7138,200,,33.99,-0.588,Circle,0.013,(N/A),(N/A),29,(N/A),(N/A),True,(N/A)
15737,MH4118,MH3933,נתוני_קווי_ביוב_אופקים-3872,16,,33.99,29.212,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15738,MH3408,MH3354,נתוני_קווי_ביוב_אופקים-3951,20,,34.0,12.325,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15739,MH3483,MH3522,נתוני_קווי_ביוב_אופקים-10530,280,,34.0,-7.647,Circle,0.013,(N/A),(N/A),253,(N/A),(N/A),True,(N/A)
15740,MH4320,MH624,נתוני_קווי_ביוב_אופקים-4004,30,,34.03,4171.563,Circle,0.013,(N/A),(N/A),15,(N/A),(N/A),True,(N/A)
15741,MH882,MH435,נתוני_קווי_ביוב_אופקים-185,0,,34.03,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15742,MH3062,MH3003,נתוני_קווי_ביוב_אופקים-1186,160,,34.07,15.558,Circle,0.013,(N/A),(N/A),81,(N/A),(N/A),True,(N/A)
15743,MH5276,MH5229,נתוני_קווי_ביוב_אופקים-4121,30,,34.07,10.069,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
15744,MH3286,MH3255,נתוני_קווי_ביוב_אופקים-10083,0,,34.07,7.631,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15745,MH5737,MH5726,נתוני_קווי_ביוב_אופקים-9206,200,,34.07,9.098,Circle,0.013,(N/A),(N/A),113,(N/A),(N/A),True,(N/A)
15746,MH3482,MH3565,נתוני_קווי_ביוב_אופקים-1488,250,,34.09,-18.48,Circle,0.013,(N/A),(N/A),291,(N/A),(N/A),True,(N/A)
15747,MH5197,MH5153,נתוני_קווי_ביוב_אופקים-7514,200,,34.11,8.796,Circle,0.013,(N/A),(N/A),111,(N/A),(N/A),True,(N/A)
15748,MH3642,MH3547,נתוני_קווי_ביוב_אופקים-3915,20,,34.15,19.826,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15749,MH1225,MH1224,נתוני_קווי_ביוב_אופקים-4444,6,,34.16,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15750,MH2430,MH2407,נתוני_קווי_ביוב_אופקים-10135,0,,34.16,7.318,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15752,MH3787,MH3823,נתוני_קווי_ביוב_אופקים-7104,200,,34.16,-6.732,Circle,0.013,(N/A),(N/A),97,(N/A),(N/A),True,(N/A)
15753,MH2206,MH2185,נתוני_קווי_ביוב_אופקים-4206,16,,34.17,5.121,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15754,MH3496,MH3533,נתוני_קווי_ביוב_אופקים-10710,280,,34.2,-7.309,Circle,0.013,(N/A),(N/A),248,(N/A),(N/A),True,(N/A)
15755,MH1861,MH1758,נתוני_קווי_ביוב_אופקים-2709,4,,34.22,30.685,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15756,MH1768,MH1761,נתוני_קווי_ביוב_אופקים-2845,6,,34.22,1.753,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15757,MH4580,MH4536,נתוני_קווי_ביוב_אופקים-7210,200,,34.55,7.526,Circle,0.013,(N/A),(N/A),102,(N/A),(N/A),True,(N/A)
15758,MH2815,MH2726,נתוני_קווי_ביוב_אופקים-3820,20,,34.25,35.446,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15759,MH2719,MH2737,נתוני_קווי_ביוב_אופקים-10142,0,,34.26,-5.838,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15760,MH3065,MH3095,נתוני_קווי_ביוב_אופקים-10096,0,,34.28,-7.876,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15761,MH3933,MH3762,נתוני_קווי_ביוב_אופקים-3955,16,,34.29,29.487,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15762,MH4141,MH4101,נתוני_קווי_ביוב_אופקים-10544,250,,34.3,6.997,Circle,0.013,(N/A),(N/A),179,(N/A),(N/A),True,(N/A)
15763,MH4090,MH3932,נתוני_קווי_ביוב_אופקים-8929,200,,34.3,24.195,Circle,0.013,(N/A),(N/A),184,(N/A),(N/A),True,(N/A)
15764,MH5108,MH5067,נתוני_קווי_ביוב_אופקים-7498,200,,34.32,8.159,Circle,0.013,(N/A),(N/A),107,(N/A),(N/A),True,(N/A)
15765,MH5747,MH5730,נתוני_קווי_ביוב_אופקים-9250,200,,34.35,15.431,Circle,0.013,(N/A),(N/A),147,(N/A),(N/A),True,(N/A)
15766,MH260,MH249,נתוני_קווי_ביוב_אופקים-106,0,,34.35,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15767,MH5771,MH5762,נתוני_קווי_ביוב_אופקים-9104,200,,34.35,12.519,Circle,0.013,(N/A),(N/A),132,(N/A),(N/A),True,(N/A)
15768,MH2935,MH2815,נתוני_קווי_ביוב_אופקים-3851,20,,34.36,40.657,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
15769,MH317,MH318,נתוני_קווי_ביוב_אופקים-5626,0,,34.37,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15770,MH2726,MH2619,נתוני_קווי_ביוב_אופקים-3819,20,,34.39,35.242,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15771,MH3704,MH3626,נתוני_קווי_ביוב_אופקים-3995,20,,34.4,15.726,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15772,MH4557,MH4426,נתוני_קווי_ביוב_אופקים-3870,16,,34.42,27.717,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15773,MH352,MH353,נתוני_קווי_ביוב_אופקים-5023,0,,34.46,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15774,MH3354,MH3313,נתוני_קווי_ביוב_אופקים-3950,20,,34.47,7.948,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15775,MH5247,MH5199,נתוני_קווי_ביוב_אופקים-7567,200,,34.49,8.987,Circle,0.013,(N/A),(N/A),112,(N/A),(N/A),True,(N/A)
15776,MH3774,MH3707,נתוני_קווי_ביוב_אופקים-194,0,,34.54,12.738,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15777,MH2879,MH2858,נתוני_קווי_ביוב_אופקים-1331,200,,34.54,7.816,Circle,0.013,(N/A),(N/A),104,(N/A),(N/A),True,(N/A)
15778,MH4129,MH4085,נתוני_קווי_ביוב_אופקים-10251,250,,34.56,7.524,Circle,0.013,(N/A),(N/A),186,(N/A),(N/A),True,(N/A)
15779,MH3479,MH3451,נתוני_קווי_ביוב_אופקים-10264,0,,34.56,6.366,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15780,MH5284,MH5037,נתוני_קווי_ביוב_אופקים-4094,16,,34.56,48.923,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15781,MH3233,MH3196,נתוני_קווי_ביוב_אופקים-1096,250,,34.57,8.39,Circle,0.013,(N/A),(N/A),196,(N/A),(N/A),True,(N/A)
15782,MH1110,MH836,נתוני_קווי_ביוב_אופקים-4998,14,,34.57,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15783,MH1696,MH1694,נתוני_קווי_ביוב_אופקים-2646,8,,34.58,0.578,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15784,MH1998,MH370,נתוני_קווי_ביוב_אופקים-809,0,,34.58,3549.526,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15785,MH5743,MH5720,נתוני_קווי_ביוב_אופקים-9106,200,,34.59,20.239,Circle,0.013,(N/A),(N/A),168,(N/A),(N/A),True,(N/A)
15786,MH586,MH589,נתוני_קווי_ביוב_אופקים-4918,0,,34.6,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15787,MH4454,MH4400,נתוני_קווי_ביוב_אופקים-6858,200,,34.61,12.425,Circle,0.013,(N/A),(N/A),132,(N/A),(N/A),True,(N/A)
15788,MH5164,MH5120,נתוני_קווי_ביוב_אופקים-7308,200,,34.62,8.954,Circle,0.013,(N/A),(N/A),112,(N/A),(N/A),True,(N/A)
