ID,Start Node,Stop Node,Label,Diameter (mm),Notes,Length (Scaled) (m),Slope (Calculated) (m/km),Section Type,Manning's n,Flow (m³/h),Velocity (m/s),Capacity (Full Flow) (m³/h),Flow / Capacity (Design) (%),Depth/Rise (%),Is Active?,Population (System Sanitary) (Capita)
15375,MH2460,MH2294,נתוני_קווי_ביוב_אופקים-3084,160,,29.89,49.845,Circle,0.013,(N/A),(N/A),145,(N/A),(N/A),True,(N/A)
15376,MH1776,MH1814,נתוני_קווי_ביוב_אופקים-2553,6,,29.91,-15.381,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15377,MH224,MH213,נתוני_קווי_ביוב_אופקים-5746,0,,29.92,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15378,MH2137,MH2248,נתוני_קווי_ביוב_אופקים-8295,200,,29.94,-29.393,Circle,0.013,(N/A),(N/A),202,(N/A),(N/A),True,(N/A)
15381,MH213,MH485,נתוני_קווי_ביוב_אופקים-8,0,,29.98,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15383,MH1929,MH1908,נתוני_קווי_ביוב_אופקים-3788,16,,30.0,7.2,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15384,MH2645,MH2400,נתוני_קווי_ביוב_אופקים-2966,160,,30.01,71.65,Circle,0.013,(N/A),(N/A),174,(N/A),(N/A),True,(N/A)
15385,MH4573,MH4480,נתוני_קווי_ביוב_אופקים-5300,200,,30.01,18.659,Circle,0.013,(N/A),(N/A),161,(N/A),(N/A),True,(N/A)
15386,MH5481,MH5462,נתוני_קווי_ביוב_אופקים-4103,30,,30.02,8.063,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
15387,MH606,MH1360,נתוני_קווי_ביוב_אופקים-21,6,,30.02,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15388,MH741,MH742,נתוני_קווי_ביוב_אופקים-7668,200,,30.04,0.0,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
15396,MH5475,MH5529,נתוני_קווי_ביוב_אופקים-1020,200,,30.14,-25.215,Circle,0.013,(N/A),(N/A),187,(N/A),(N/A),True,(N/A)
15397,MH448,MH174,נתוני_קווי_ביוב_אופקים-4268,315,,30.17,0.0,Circle,0.013,(N/A),(N/A),4,(N/A),(N/A),True,(N/A)
15402,MH3414,MH3304,נתוני_קווי_ביוב_אופקים-2132,160,,30.2,25.831,Circle,0.013,(N/A),(N/A),105,(N/A),(N/A),True,(N/A)
15407,MH3439,MH3365,נתוני_קווי_ביוב_אופקים-1605,160,,30.24,18.186,Circle,0.013,(N/A),(N/A),88,(N/A),(N/A),True,(N/A)
15409,MH1820,MH1484,נתוני_קווי_ביוב_אופקים-3166,6,,30.27,4004.514,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15410,MH216,MH197,נתוני_קווי_ביוב_אופקים-4991,6,,30.28,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15412,MH4884,MH4975,נתוני_קווי_ביוב_אופקים-425,200,,30.29,-15.188,Circle,0.013,(N/A),(N/A),146,(N/A),(N/A),True,(N/A)
15414,MH4020,MH3973,נתוני_קווי_ביוב_אופקים-7184,200,,30.31,7.259,Circle,0.013,(N/A),(N/A),101,(N/A),(N/A),True,(N/A)
15418,MH387,MH2973,נתוני_קווי_ביוב_אופקים-4292,160,,30.35,-4369.767,Circle,0.013,(N/A),(N/A),1361,(N/A),(N/A),True,(N/A)
15420,MH1739,MH1730,נתוני_קווי_ביוב_אופקים-2631,8,,30.38,4.937,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15421,MH2508,MH2501,נתוני_קווי_ביוב_אופקים-10039,0,,30.4,1.316,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15423,MH4830,MH4930,נתוני_קווי_ביוב_אופקים-10866,200,,30.41,-16.771,Circle,0.013,(N/A),(N/A),153,(N/A),(N/A),True,(N/A)
15425,MH4753,MH4565,נתוני_קווי_ביוב_אופקים-1428,200,,30.43,33.852,Circle,0.013,(N/A),(N/A),217,(N/A),(N/A),True,(N/A)
15426,MH3283,MH3320,נתוני_קווי_ביוב_אופקים-10091,200,,30.43,-9.53,Circle,0.013,(N/A),(N/A),115,(N/A),(N/A),True,(N/A)
15431,MH1160,MH479,נתוני_קווי_ביוב_אופקים-5016,0,,30.46,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15432,MH3646,MH3492,נתוני_קווי_ביוב_אופקים-5175,160,,30.47,36.432,Circle,0.013,(N/A),(N/A),124,(N/A),(N/A),True,(N/A)
15435,MH5393,MH5360,נתוני_קווי_ביוב_אופקים-4070,16,,30.49,9.839,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15437,MH855,MH1637,נתוני_קווי_ביוב_אופקים-8677,400,,30.5,-3786.706,Circle,0.013,(N/A),(N/A),14589,(N/A),(N/A),True,(N/A)
15438,MH4376,MH4313,נתוני_קווי_ביוב_אופקים-1441,160,,30.51,12.784,Circle,0.013,(N/A),(N/A),74,(N/A),(N/A),True,(N/A)
15439,MH721,MH722,נתוני_קווי_ביוב_אופקים-4994,12,,30.53,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15442,MH1887,MH1855,נתוני_קווי_ביוב_אופקים-9386,200,,30.55,8.511,Circle,0.013,(N/A),(N/A),109,(N/A),(N/A),True,(N/A)
15445,MH3544,MH3469,נתוני_קווי_ביוב_אופקים-1775,160,,30.57,18.316,Circle,0.013,(N/A),(N/A),88,(N/A),(N/A),True,(N/A)
15446,MH3105,MH3073,נתוני_קווי_ביוב_אופקים-1888,200,,30.59,10.136,Circle,0.013,(N/A),(N/A),119,(N/A),(N/A),True,(N/A)
15448,MH3385,MH3141,נתוני_קווי_ביוב_אופקים-10337,200,,30.59,59.816,Circle,0.013,(N/A),(N/A),289,(N/A),(N/A),True,(N/A)
15450,MH4652,MH4601,נתוני_קווי_ביוב_אופקים-8703,200,,30.63,8.814,Circle,0.013,(N/A),(N/A),111,(N/A),(N/A),True,(N/A)
15451,MH3238,MH3294,נתוני_קווי_ביוב_אופקים-10101,200,,30.62,-16.003,Circle,0.013,(N/A),(N/A),149,(N/A),(N/A),True,(N/A)
15452,MH4438,MH4405,נתוני_קווי_ביוב_אופקים-10629,250,,30.64,8.811,Circle,0.013,(N/A),(N/A),201,(N/A),(N/A),True,(N/A)
15453,MH2526,MH2455,נתוני_קווי_ביוב_אופקים-8073,200,,30.65,17.294,Circle,0.013,(N/A),(N/A),155,(N/A),(N/A),True,(N/A)
15454,MH1958,MH1996,נתוני_קווי_ביוב_אופקים-1393,355,,30.65,-12.071,Circle,0.013,(N/A),(N/A),599,(N/A),(N/A),True,(N/A)
15455,MH5105,MH5055,נתוני_קווי_ביוב_אופקים-4042,6,,30.65,10.309,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15456,MH364,MH183,נתוני_קווי_ביוב_אופקים-5205,0,,30.66,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15466,MH5200,MH1070,נתוני_קווי_ביוב_אופקים-10023,160,,30.85,4773.661,Circle,0.013,(N/A),(N/A),1423,(N/A),(N/A),True,(N/A)
15467,MH1324,MH1325,נתוני_קווי_ביוב_אופקים-5172,6,,30.91,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15468,MH4127,MH4102,נתוני_קווי_ביוב_אופקים-4020,30,,30.92,5.304,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
15470,MH2631,MH2570,נתוני_קווי_ביוב_אופקים-4435,200,,30.96,17.766,Circle,0.013,(N/A),(N/A),157,(N/A),(N/A),True,(N/A)
15471,MH1517,MH1516,נתוני_קווי_ביוב_אופקים-7693,6,,30.99,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15474,MH2210,MH2189,נתוני_קווי_ביוב_אופקים-3002,10,,31.0,6.452,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15475,MH3409,MH3307,נתוני_קווי_ביוב_אופקים-1622,160,,31.01,23.218,Circle,0.013,(N/A),(N/A),99,(N/A),(N/A),True,(N/A)
15476,MH702,MH703,נתוני_קווי_ביוב_אופקים-5146,8,,31.02,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15479,MH2903,MH2892,נתוני_קווי_ביוב_אופקים-4860,500,,31.07,5.149,Circle,0.013,(N/A),(N/A),975,(N/A),(N/A),True,(N/A)
15482,MH3793,MH3757,נתוני_קווי_ביוב_אופקים-7049,255,,31.1,8.037,Circle,0.013,(N/A),(N/A),202,(N/A),(N/A),True,(N/A)
15483,MH2931,MH2761,נתוני_קווי_ביוב_אופקים-2128,200,,31.11,66.53,Circle,0.013,(N/A),(N/A),305,(N/A),(N/A),True,(N/A)
15485,MH2140,MH2578,נתוני_קווי_ביוב_אופקים-10450,200,,31.12,-117.273,Circle,0.013,(N/A),(N/A),404,(N/A),(N/A),True,(N/A)
15486,MH3969,MH3862,נתוני_קווי_ביוב_אופקים-7707,160,,31.13,19.916,Circle,0.013,(N/A),(N/A),92,(N/A),(N/A),True,(N/A)
15489,MH1982,MH2015,נתוני_קווי_ביוב_אופקים-9440,315,,31.16,-13.159,Circle,0.013,(N/A),(N/A),455,(N/A),(N/A),True,(N/A)
15490,MH2431,MH2478,נתוני_קווי_ביוב_אופקים-3067,160,,31.16,-12.195,Circle,0.013,(N/A),(N/A),72,(N/A),(N/A),True,(N/A)
15491,MH4751,MH4800,נתוני_קווי_ביוב_אופקים-928,200,,31.17,-8.983,Circle,0.013,(N/A),(N/A),112,(N/A),(N/A),True,(N/A)
15492,MH315,MH317,נתוני_קווי_ביוב_אופקים-107,0,,31.17,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15493,MH5367,MH5329,נתוני_קווי_ביוב_אופקים-6780,200,,31.18,10.904,Circle,0.013,(N/A),(N/A),123,(N/A),(N/A),True,(N/A)
15497,MH108,MH109,נתוני_קווי_ביוב_אופקים-1116,0,,31.24,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15499,MH1882,MH1853,נתוני_קווי_ביוב_אופקים-2435,6,,31.24,7.362,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15501,MH2511,MH2468,נתוני_קווי_ביוב_אופקים-8103,200,,31.28,9.592,Circle,0.013,(N/A),(N/A),116,(N/A),(N/A),True,(N/A)
15503,MH2334,MH2200,נתוני_קווי_ביוב_אופקים-4168,30,,31.36,37.123,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
15506,MH363,MH3985,נתוני_קווי_ביוב_אופקים-3552,0,,31.38,-4463.879,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15507,MH3530,MH3493,נתוני_קווי_ביוב_אופקים-1066,200,,31.38,7.649,Circle,0.013,(N/A),(N/A),103,(N/A),(N/A),True,(N/A)
15508,MH2884,MH2859,נתוני_קווי_ביוב_אופקים-8762,200,,31.38,10.196,Circle,0.013,(N/A),(N/A),119,(N/A),(N/A),True,(N/A)
15509,MH3698,MH3738,נתוני_קווי_ביוב_אופקים-10718,200,,31.39,-7.647,Circle,0.013,(N/A),(N/A),103,(N/A),(N/A),True,(N/A)
15511,MH3506,MH3692,נתוני_קווי_ביוב_אופקים-1651,160,,31.46,-43.865,Circle,0.013,(N/A),(N/A),136,(N/A),(N/A),True,(N/A)
15512,MH1958,MH2077,נתוני_קווי_ביוב_אופקים-4960,0,,33.62,-39.859,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15513,MH4226,MH4269,נתוני_קווי_ביוב_אופקים-10500,250,,31.49,-8.257,Circle,0.013,(N/A),(N/A),195,(N/A),(N/A),True,(N/A)
15515,MH1909,MH1958,נתוני_קווי_ביוב_אופקים-1394,355,,31.49,-16.194,Circle,0.013,(N/A),(N/A),694,(N/A),(N/A),True,(N/A)
15517,MH2682,MH2658,נתוני_קווי_ביוב_אופקים-3710,16,,31.5,9.461,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15518,MH3538,MH3509,נתוני_קווי_ביוב_אופקים-10075,250,,31.5,6.666,Circle,0.013,(N/A),(N/A),175,(N/A),(N/A),True,(N/A)
15522,MH844,MH197,נתוני_קווי_ביוב_אופקים-151,14,,31.54,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15523,MH195,MH196,נתוני_קווי_ביוב_אופקים-5418,0,,31.59,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15528,MH4230,MH3821,נתוני_קווי_ביוב_אופקים-3541,20,,31.65,71.303,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
15533,MH5475,MH5386,נתוני_קווי_ביוב_אופקים-1021,200,,31.74,28.042,Circle,0.013,(N/A),(N/A),198,(N/A),(N/A),True,(N/A)
15537,MH1777,MH1769,נתוני_קווי_ביוב_אופקים-2529,6,,31.77,3.462,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15538,MH1205,MH2650,נתוני_קווי_ביוב_אופקים-5648,16,,31.78,-4047.902,Circle,0.013,(N/A),(N/A),3,(N/A),(N/A),True,(N/A)
15539,MH5166,MH5124,נתוני_קווי_ביוב_אופקים-7472,200,,31.78,9.124,Circle,0.013,(N/A),(N/A),113,(N/A),(N/A),True,(N/A)
15545,MH4446,MH4393,נתוני_קווי_ביוב_אופקים-3821,225,,31.88,12.86,Circle,0.013,(N/A),(N/A),183,(N/A),(N/A),True,(N/A)
15547,MH204,MH205,נתוני_קווי_ביוב_אופקים-7887,0,,31.92,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15550,MH3420,MH3373,נתוני_קווי_ביוב_אופקים-3302,20,,31.94,12.398,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15554,MH341,MH235,נתוני_קווי_ביוב_אופקים-54,160,,31.96,0.0,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
15557,MH671,MH681,נתוני_קווי_ביוב_אופקים-4613,6,,32.01,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15558,MH860,MH854,נתוני_קווי_ביוב_אופקים-5453,14,,32.01,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15559,MH2065,MH374,נתוני_קווי_ביוב_אופקים-3176,160,,32.02,3860.121,Circle,0.013,(N/A),(N/A),1279,(N/A),(N/A),True,(N/A)
15563,MH2883,MH2908,נתוני_קווי_ביוב_אופקים-10182,225,,32.07,-9.042,Circle,0.013,(N/A),(N/A),154,(N/A),(N/A),True,(N/A)
15565,MH585,MH588,נתוני_קווי_ביוב_אופקים-4919,0,,32.1,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15567,MH3284,MH3109,נתוני_קווי_ביוב_אופקים-4219,200,,32.11,43.657,Circle,0.013,(N/A),(N/A),247,(N/A),(N/A),True,(N/A)
15576,MH3762,MH3553,נתוני_קווי_ביוב_אופקים-3954,16,,32.23,43.972,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15578,MH1207,MH1206,נתוני_קווי_ביוב_אופקים-235,0,,32.24,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15580,MH1685,MH1673,נתוני_קווי_ביוב_אופקים-2838,8,,32.25,13.642,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15583,MH357,MH358,נתוני_קווי_ביוב_אופקים-5310,0,,32.28,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15584,MH2655,MH2631,נתוני_קווי_ביוב_אופקים-1362,200,,32.5,7.999,Circle,0.013,(N/A),(N/A),106,(N/A),(N/A),True,(N/A)
15585,MH4413,MH4190,נתוני_קווי_ביוב_אופקים-3968,20,,32.33,42.314,Circle,0.013,(N/A),(N/A),1,(N/A),(N/A),True,(N/A)
15587,MH313,MH308,נתוני_קווי_ביוב_אופקים-4711,0,,32.35,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15589,MH5438,MH5369,נתוני_קווי_ביוב_אופקים-7515,200,,32.42,20.36,Circle,0.013,(N/A),(N/A),168,(N/A),(N/A),True,(N/A)
15590,MH2666,MH2698,נתוני_קווי_ביוב_אופקים-8027,200,,32.43,-11.718,Circle,0.013,(N/A),(N/A),128,(N/A),(N/A),True,(N/A)
15596,MH3925,MH3848,נתוני_קווי_ביוב_אופקים-5496,160,,32.5,13.229,Circle,0.013,(N/A),(N/A),75,(N/A),(N/A),True,(N/A)
15598,MH3535,MH3501,נתוני_קווי_ביוב_אופקים-10278,280,,32.53,7.993,Circle,0.013,(N/A),(N/A),259,(N/A),(N/A),True,(N/A)
15599,MH5025,MH4984,נתוני_קווי_ביוב_אופקים-7565,200,,32.53,7.377,Circle,0.013,(N/A),(N/A),101,(N/A),(N/A),True,(N/A)
15602,MH2458,MH2422,נתוני_קווי_ביוב_אופקים-8108,200,,32.58,11.05,Circle,0.013,(N/A),(N/A),124,(N/A),(N/A),True,(N/A)
15603,MH4869,MH4933,נתוני_קווי_ביוב_אופקים-7322,200,,32.62,-10.422,Circle,0.013,(N/A),(N/A),121,(N/A),(N/A),True,(N/A)
15604,MH2757,MH2720,נתוני_קווי_ביוב_אופקים-8767,200,,32.63,14.404,Circle,0.013,(N/A),(N/A),142,(N/A),(N/A),True,(N/A)
15607,MH353,MH354,נתוני_קווי_ביוב_אופקים-5825,0,,32.72,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15608,MH4286,MH4192,נתוני_קווי_ביוב_אופקים-6575,200,,32.72,16.81,Circle,0.013,(N/A),(N/A),153,(N/A),(N/A),True,(N/A)
15610,MH3156,MH3196,נתוני_קווי_ביוב_אופקים-1097,250,,32.73,-8.249,Circle,0.013,(N/A),(N/A),194,(N/A),(N/A),True,(N/A)
15611,MH2970,MH2988,נתוני_קווי_ביוב_אופקים-11006,280,,32.75,-8.244,Circle,0.013,(N/A),(N/A),263,(N/A),(N/A),True,(N/A)
15612,MH4358,MH4304,נתוני_קווי_ביוב_אופקים-6896,200,,32.76,9.462,Circle,0.013,(N/A),(N/A),115,(N/A),(N/A),True,(N/A)
15617,MH3266,MH3219,נתוני_קווי_ביוב_אופקים-1728,160,,32.87,10.952,Circle,0.013,(N/A),(N/A),68,(N/A),(N/A),True,(N/A)
15618,MH679,MH680,נתוני_קווי_ביוב_אופקים-4614,6,,32.87,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15620,MH2380,MH2411,נתוני_קווי_ביוב_אופקים-8190,200,,32.89,-8.513,Circle,0.013,(N/A),(N/A),109,(N/A),(N/A),True,(N/A)
15625,MH3157,MH3142,נתוני_קווי_ביוב_אופקים-1852,160,,32.98,4.245,Circle,0.013,(N/A),(N/A),42,(N/A),(N/A),True,(N/A)
15626,MH4344,MH4318,נתוני_קווי_ביוב_אופקים-10600,250,,32.99,5.457,Circle,0.013,(N/A),(N/A),158,(N/A),(N/A),True,(N/A)
15627,MH4178,MH4155,נתוני_קווי_ביוב_אופקים-4001,30,,33.0,4.243,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15628,MH5399,MH5480,נתוני_קווי_ביוב_אופקים-933,200,,33.0,-26.061,Circle,0.013,(N/A),(N/A),191,(N/A),(N/A),True,(N/A)
15629,MH5504,MH5562,נתוני_קווי_ביוב_אופקים-9693,200,,33.01,-26.962,Circle,0.013,(N/A),(N/A),194,(N/A),(N/A),True,(N/A)
15632,MH5653,MH5648,נתוני_קווי_ביוב_אופקים-9114,200,,33.04,6.961,Circle,0.013,(N/A),(N/A),99,(N/A),(N/A),True,(N/A)
15633,MH266,MH267,נתוני_קווי_ביוב_אופקים-3095,0,,33.06,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15635,MH2400,MH2340,נתוני_קווי_ביוב_אופקים-2974,160,,33.06,14.52,Circle,0.013,(N/A),(N/A),78,(N/A),(N/A),True,(N/A)
15637,MH4677,MH4601,נתוני_קווי_ביוב_אופקים-7776,200,,33.07,13.003,Circle,0.013,(N/A),(N/A),135,(N/A),(N/A),True,(N/A)
15641,MH3969,MH4135,נתוני_קווי_ביוב_אופקים-7706,160,,33.14,-27.459,Circle,0.013,(N/A),(N/A),108,(N/A),(N/A),True,(N/A)
15642,MH4507,MH4465,נתוני_קווי_ביוב_אופקים-9704,250,,33.14,9.051,Circle,0.013,(N/A),(N/A),204,(N/A),(N/A),True,(N/A)
15643,MH4391,MH4261,נתוני_קווי_ביוב_אופקים-636,200,,33.15,22.623,Circle,0.013,(N/A),(N/A),178,(N/A),(N/A),True,(N/A)
15645,MH2033,MH2025,נתוני_קווי_ביוב_אופקים-4197,20,,33.17,2.804,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15646,MH4506,MH4362,נתוני_קווי_ביוב_אופקים-3999,16,,33.18,34.209,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15647,MH1047,MH1102,נתוני_קווי_ביוב_אופקים-5495,0,,33.18,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15648,MH4703,MH4646,נתוני_קווי_ביוב_אופקים-7388,200,,33.18,9.643,Circle,0.013,(N/A),(N/A),116,(N/A),(N/A),True,(N/A)
15651,MH1936,MH1895,נתוני_קווי_ביוב_אופקים-3265,16,,33.21,9.877,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15653,MH2797,MH2761,נתוני_קווי_ביוב_אופקים-2127,8,,33.22,12.643,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15657,MH2967,MH2938,נתוני_קווי_ביוב_אופקים-1172,160,,33.26,11.424,Circle,0.013,(N/A),(N/A),70,(N/A),(N/A),True,(N/A)
15658,MH973,MH972,נתוני_קווי_ביוב_אופקים-7854,0,,33.27,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15661,MH1513,MH1514,נתוני_קווי_ביוב_אופקים-4300,6,,33.33,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15666,MH4743,MH4680,נתוני_קווי_ביוב_אופקים-553,200,,33.38,9.587,Circle,0.013,(N/A),(N/A),116,(N/A),(N/A),True,(N/A)
15667,MH392,MH1510,נתוני_קווי_ביוב_אופקים-4308,6,,33.38,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15671,MH3730,MH3485,נתוני_קווי_ביוב_אופקים-3901,0,,33.43,50.437,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15673,MH194,MH195,נתוני_קווי_ביוב_אופקים-97,0,,33.47,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15674,MH2533,MH1040,נתוני_קווי_ביוב_אופקים-8172,200,,33.48,3810.805,Circle,0.013,(N/A),(N/A),2305,(N/A),(N/A),True,(N/A)
15675,MH3781,MH3558,נתוני_קווי_ביוב_אופקים-3877,35,,33.49,45.837,Circle,0.013,(N/A),(N/A),2,(N/A),(N/A),True,(N/A)
15676,MH291,MH293,נתוני_קווי_ביוב_אופקים-4712,0,,33.51,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15679,MH4739,MH4546,נתוני_קווי_ביוב_אופקים-9702,250,,33.52,31.626,Circle,0.013,(N/A),(N/A),381,(N/A),(N/A),True,(N/A)
15680,MH4884,MH4708,נתוני_קווי_ביוב_אופקים-586,200,,33.52,28.936,Circle,0.013,(N/A),(N/A),201,(N/A),(N/A),True,(N/A)
15681,MH1751,MH1738,נתוני_קווי_ביוב_אופקים-2515,6,,33.52,3.878,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15689,MH2034,MH2017,נתוני_קווי_ביוב_אופקים-2007,6,,33.61,7.14,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15690,MH2034,MH2017,נתוני_קווי_ביוב_אופקים-2014,6,,33.61,7.14,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15691,MH2034,MH2017,נתוני_קווי_ביוב_אופקים-2407,6,,33.61,7.14,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15692,MH3613,MH3585,נתוני_קווי_ביוב_אופקים-10260,315,,33.61,5.95,Circle,0.013,(N/A),(N/A),306,(N/A),(N/A),True,(N/A)
15695,MH4345,MH4206,נתוני_קווי_ביוב_אופקים-8927,200,,33.65,24.668,Circle,0.013,(N/A),(N/A),185,(N/A),(N/A),True,(N/A)
15697,MH5582,MH5529,נתוני_קווי_ביוב_אופקים-1018,200,,33.67,29.4,Circle,0.013,(N/A),(N/A),202,(N/A),(N/A),True,(N/A)
15698,MH359,MH360,נתוני_קווי_ביוב_אופקים-117,0,,33.71,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15703,MH1489,MH1491,נתוני_קווי_ביוב_אופקים-180,0,,33.77,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15704,MH3166,MH3034,נתוני_קווי_ביוב_אופקים-3946,0,,33.77,33.315,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15705,MH3695,MH3523,נתוני_קווי_ביוב_אופקים-3929,16,,33.78,37.594,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15708,MH3524,MH3436,נתוני_קווי_ביוב_אופקים-769,250,,33.81,18.927,Circle,0.013,(N/A),(N/A),295,(N/A),(N/A),True,(N/A)
15712,MH723,MH543,נתוני_קווי_ביוב_אופקים-4697,12,,33.84,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15713,MH4966,MH296,נתוני_קווי_ביוב_אופקים-4045,6,,33.84,4307.783,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15720,MH306,MH1957,נתוני_קווי_ביוב_אופקים-3757,0,,33.88,-3611.493,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15723,MH714,MH715,נתוני_קווי_ביוב_אופקים-4988,8,,33.91,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15729,MH4014,MH3847,נתוני_קווי_ביוב_אופקים-3859,16,,33.95,27.039,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15731,MH1957,MH1929,נתוני_קווי_ביוב_אופקים-3794,16,,33.97,8.773,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15732,MH3034,MH2935,נתוני_קווי_ביוב_אופקים-3852,20,,33.98,34.082,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15733,MH930,MH939,נתוני_קווי_ביוב_אופקים-168,6,,33.99,0.0,Circle,0.013,(N/A),(N/A),0,(N/A),(N/A),True,(N/A)
15734,MH3727,MH3769,נתוני_קווי_ביוב_אופקים-1055,200,,33.99,-9.415,Circle,0.013,(N/A),(N/A),115,(N/A),(N/A),True,(N/A)
